
	Warning... 
	   Date Selected:                 20170101:2400
	   First Entry In Datebase:       20170423:2400
	   ...Resetting Date Selected To: 20170423:2400
williamsburg20
daily summary

date,atmp_max,atmp_min,pcpn,soil1_max,soil1_min,soil_50cm_max,soil_50cm_min,srad
12/02/2022,8.6,-0.5,0.00,3.8,2.9,4.8,4.5,2770.2
12/03/2022,7.9,-6.2,4.83,4.3,3.0,4.7,4.5,991.3
12/04/2022,1.5,-7.7,0.00,3.0,2.2,4.6,3.9,6943.6
12/05/2022,4.8,-0.4,0.00,3.1,2.2,4.0,3.8,3635.4
12/06/2022,1.2,-2.5,0.25,3.1,2.8,4.0,3.9,1545.8
12/07/2022,4.0,-3.3,1.02,3.8,3.1,4.2,4.0,1213.4
12/08/2022,-2.6,-6.5,0.00,3.3,2.6,4.2,3.9,1891.8
12/09/2022,-0.6,-9.1,0.00,2.6,1.8,3.9,3.4,1919.3
12/10/2022,0.1,-1.6,0.00,2.0,1.7,3.4,3.2,1777.5
12/11/2022,0.9,-1.8,1.02,2.5,2.0,3.3,3.2,1536.1
12/12/2022,0.3,-1.6,0.00,2.7,2.4,3.4,3.3,2447.8
12/13/2022,1.9,-3.1,0.00,2.6,2.2,3.4,3.3,4529.2
12/14/2022,3.2,-1.9,0.00,2.2,2.0,3.3,3.1,1730.6
12/15/2022,3.7,0.3,11.18,2.7,2.1,3.2,3.1,2360.6
12/16/2022,0.5,-3.6,0.00,2.6,2.3,3.3,3.2,1420.1
12/17/2022,-1.5,-4.1,0.00,2.4,2.1,3.2,3.1,2416.2
12/18/2022,-0.1,-4.0,0.00,2.1,2.0,3.1,2.9,1521.8
12/19/2022,-3.1,-5.2,0.00,2.0,1.9,3.0,2.8,1312.0
12/20/2022,-1.4,-7.5,0.25,1.9,1.7,2.8,2.7,2736.6
12/21/2022,-6.9,-10.4,0.00,1.7,1.4,2.7,2.5,3632.1
12/22/2022,1.7,-7.8,0.00,1.4,1.3,2.5,2.3,3926.9
12/23/2022,-4.8,-11.2,0.00,1.5,1.1,2.3,2.2,3097.3
12/24/2022,-6.3,-8.9,0.00,3.0,0.9,2.2,2.0,2319.4
12/25/2022,-6.0,-10.2,0.00,0.9,0.7,2.0,1.8,2688.1
12/26/2022,-4.5,-10.1,0.00,0.7,0.6,1.9,1.7,2602.0
12/27/2022,-4.0,-8.8,0.00,0.7,0.6,1.7,1.6,2839.3
12/28/2022,5.7,-4.9,0.00,0.6,0.6,1.7,1.6,3209.8
12/29/2022,10.2,3.6,0.00,0.7,0.6,1.6,1.6,1106.5
12/30/2022,11.8,1.0,0.25,2.3,0.6,2.2,1.6,1410.4
12/31/2022,1.6,-1.4,0.00,2.2,2.0,2.5,2.2,1036.3
01/01/2023,2.8,-1.6,3.30,2.2,1.8,2.6,2.5,1008.9
01/02/2023,4.1,-1.5,0.00,2.9,2.2,2.9,2.6,2213.8
01/03/2023,3.4,-0.1,6.86,2.7,2.4,2.9,2.8,681.7
01/04/2023,3.8,1.3,1.02,3.1,2.7,3.1,2.9,826.6
01/05/2023,1.7,-1.1,0.00,3.0,2.8,3.2,3.1,1265.3
01/06/2023,0.7,-1.7,0.25,2.8,2.4,3.2,3.1,1430.1
01/07/2023,-1.0,-4.6,0.00,2.4,1.7,3.1,2.8,1253.3
01/08/2023,-0.1,-4.5,0.00,1.7,1.5,2.8,2.5,2868.4
01/09/2023,-1.4,-2.8,0.00,1.5,1.3,2.5,2.3,931.5
01/10/2023,1.2,-2.4,0.00,1.4,1.2,2.3,2.2,1598.4
01/11/2023,3.2,-0.1,0.51,2.2,1.4,2.4,2.2,1713.4
01/12/2023,2.3,-1.9,0.25,2.4,2.2,2.7,2.4,2577.9
01/13/2023,-1.7,-6.5,0.00,2.2,1.3,2.7,2.4,3172.1
01/14/2023,0.3,-7.2,0.00,1.3,1.0,2.4,2.1,6824.6
01/15/2023,4.7,-4.3,0.00,1.1,1.0,2.1,1.9,5050.3
01/16/2023,2.6,-0.3,4.83,1.3,1.0,2.0,1.9,1439.5
01/17/2023,5.4,1.3,3.05,2.4,1.3,2.4,1.9,708.6
01/18/2023,2.1,-0.5,0.00,2.4,2.1,2.6,2.4,2145.3
01/19/2023,1.6,-1.0,15.49,2.2,1.8,2.6,2.4,2824.0
01/20/2023,-0.8,-3.6,0.00,1.8,1.6,2.4,2.3,2642.6
01/21/2023,-1.0,-3.3,0.00,1.7,1.5,2.4,2.2,1764.2
01/22/2023,-0.0,-2.4,0.00,1.5,1.4,2.2,2.1,1687.8
01/23/2023,-1.2,-3.9,0.00,1.5,1.3,2.1,2.0,3233.5
01/24/2023,0.2,-2.2,0.25,1.3,1.2,2.1,2.0,1741.8
01/25/2023,0.6,-2.6,0.00,1.4,1.3,2.0,2.0,3305.5
01/26/2023,-0.7,-6.2,0.00,1.5,1.4,2.1,2.0,3935.5
01/27/2023,-0.9,-5.7,0.00,97.0,1.3,2.0,2.0,5086.3
01/28/2023,-3.3,-7.6,0.00,3.3,1.4,2.0,1.9,4766.6
01/29/2023,-4.5,-9.7,0.25,1.8,1.7,1.9,1.8,5711.2
01/30/2023,-7.0,-12.9,0.00,13.0,1.6,1.8,1.7,4114.6
01/31/2023,-7.7,-13.6,0.00,12.9,12.7,1.8,1.6,7224.8
02/01/2023,-2.5,-11.2,0.00,12.8,1.0,1.7,1.5,7486.3
02/02/2023,-2.8,-13.1,0.00,,,1.5,1.4,3106.3
02/03/2023,-12.3,-14.9,0.00,,,1.5,1.3,4311.4
02/04/2023,-0.8,-14.7,0.00,0.9,0.8,1.4,1.3,4119.3
02/05/2023,1.6,-5.4,0.00,,,1.3,1.2,4365.5
02/06/2023,-0.9,-5.5,0.00,0.7,0.7,1.2,1.2,7386.9
02/07/2023,5.1,-2.4,0.25,0.7,0.6,1.2,1.2,1743.4
02/08/2023,8.7,-5.6,0.00,0.7,0.6,1.2,1.2,10596.6
02/09/2023,1.5,-3.0,22.86,47.6,0.6,1.2,1.2,1212.7
02/10/2023,0.5,-6.2,0.51,,,1.2,1.2,5177.3
02/11/2023,7.0,-8.6,0.00,,,1.3,1.2,11455.3
02/12/2023,9.3,-3.4,0.00,3.5,0.9,1.3,1.2,11326.8
02/13/2023,5.9,-1.0,0.00,2.2,1.1,1.3,1.2,10515.1
02/14/2023,11.5,-1.7,1.02,6.1,0.9,1.3,1.2,7837.3
02/15/2023,8.6,-2.7,0.25,,,1.9,1.3,1424.0
02/16/2023,-2.5,-7.7,0.00,,,1.9,1.7,3019.5
02/17/2023,-4.7,-10.0,0.00,,,1.7,1.5,6858.2
02/18/2023,3.7,-6.7,0.00,13.0,1.4,1.6,1.4,7530.5
02/19/2023,7.3,-1.3,0.00,,,1.5,1.4,11174.7
02/20/2023,1.7,-3.8,0.00,,,1.7,1.4,8358.4
02/21/2023,2.6,-5.5,0.00,,,1.7,1.6,2653.8
02/22/2023,-3.0,-7.3,0.00,22.1,0.7,1.6,1.4,3463.8
02/23/2023,-5.0,-8.9,0.00,,,1.4,1.3,3562.8
02/24/2023,-7.1,-14.9,0.00,,,1.3,1.3,5771.9
02/25/2023,-1.5,-11.2,2.03,3.6,3.5,1.3,1.2,6107.0
02/26/2023,-1.1,-11.7,0.00,,,1.3,1.2,14226.4
02/27/2023,-0.8,-10.9,0.00,17.5,-273.2,1.3,1.2,2419.9
02/28/2023,5.3,-3.9,4.06,18.1,13.8,1.3,1.2,12967.5
03/01/2023,7.2,-3.5,0.00,16.7,14.4,1.3,1.2,9178.0
03/02/2023,1.5,-6.1,0.00,16.9,1.5,1.3,1.2,5283.1
03/03/2023,2.9,-5.9,0.00,4.9,4.5,1.3,1.3,7662.6
03/04/2023,8.2,-7.0,3.56,,,1.4,1.3,12674.3
03/05/2023,8.2,-2.0,0.25,16.7,14.1,1.7,1.3,13425.7
03/06/2023,2.9,-2.4,2.03,20.1,1.5,1.7,1.6,2129.8
03/07/2023,4.6,-6.7,0.00,3.0,1.9,1.8,1.6,16244.2
03/08/2023,5.6,-8.7,0.00,2.8,1.5,1.8,1.6,15682.3
03/09/2023,4.7,-5.3,0.00,3.2,1.6,1.9,1.6,12589.7
03/10/2023,-0.4,-3.8,1.02,2.8,2.0,2.0,1.8,8553.0
03/11/2023,0.7,-9.5,0.00,2.9,1.5,1.9,1.7,16235.9
03/12/2023,1.0,-5.1,0.00,2.4,1.5,1.9,1.7,8535.8
03/13/2023,-3.4,-7.0,0.00,6.9,1.4,1.8,1.6,9384.7
03/14/2023,-0.8,-8.7,0.00,7.0,4.0,1.6,1.4,16273.6
03/15/2023,8.0,-11.1,0.00,7.9,6.0,1.5,1.3,13447.4
03/16/2023,10.2,2.2,4.57,9.5,7.7,1.9,1.4,3852.8
03/17/2023,4.0,-5.6,3.56,10.1,1.7,2.1,1.9,3203.5
03/18/2023,-4.1,-9.8,0.00,,,2.1,1.6,10242.6
03/19/2023,2.3,-6.0,0.25,7.6,0.9,1.6,1.4,18428.1
03/20/2023,6.4,-2.1,0.00,6.6,2.1,1.5,1.3,12519.1
03/21/2023,7.2,-6.0,0.00,6.7,5.6,1.4,1.3,10614.0
03/22/2023,6.3,-1.8,0.00,6.6,5.4,1.6,1.4,3719.8
03/23/2023,5.8,-5.4,0.00,,,2.1,1.6,11560.3
03/24/2023,6.5,-8.6,0.00,,,2.2,1.8,17608.2
03/25/2023,0.2,-2.3,0.00,,,2.3,2.0,4603.5
03/26/2023,9.9,-4.4,3.81,,,2.0,1.9,19011.2
03/27/2023,3.4,-7.0,0.00,5.5,2.9,1.9,1.8,17392.1
03/28/2023,5.7,-7.7,0.00,6.7,4.2,2.1,1.7,19961.6
03/29/2023,1.3,-6.6,0.00,,,2.2,2.0,14411.8
03/30/2023,6.2,-8.7,0.00,,,2.0,1.7,19619.9
03/31/2023,7.4,-0.5,22.10,18.3,3.4,2.4,2.0,3474.8
04/01/2023,6.0,-2.0,9.91,,,2.8,2.4,6023.5
04/02/2023,6.8,-6.7,0.00,29.4,3.7,2.8,2.3,13077.3
04/03/2023,13.8,2.6,0.00,10.3,6.3,3.4,2.5,19312.5
04/04/2023,9.9,-0.9,1.52,9.8,6.9,3.8,3.4,10358.7
04/05/2023,21.1,2.2,37.34,,,4.4,3.7,8091.4
04/06/2023,6.6,-1.1,,,,4.5,4.2,21777.5
04/07/2023,2.9,-4.3,,5.7,3.4,4.4,3.9,20048.5
04/08/2023,8.1,-4.6,,5.0,3.5,4.3,3.8,9476.5
04/09/2023,19.7,-1.7,,9.3,3.4,4.6,3.8,21067.4
04/10/2023,20.8,10.9,,9.9,7.7,5.5,4.6,17618.7
04/11/2023,23.6,10.5,,10.8,8.4,6.6,5.5,18684.1
04/12/2023,27.3,14.4,,,,7.9,6.6,21471.5
04/13/2023,28.7,17.1,,13.6,10.6,9.1,7.8,21845.8
04/14/2023,28.6,10.3,,14.0,10.9,9.9,9.1,21906.7
04/15/2023,29.8,8.7,,14.1,11.2,10.3,9.8,13448.5
04/16/2023,20.2,4.3,,13.3,12.1,10.5,10.3,6638.4
04/17/2023,5.3,-1.5,,12.2,9.1,10.5,9.6,8051.3
04/18/2023,5.6,-2.0,,9.1,7.1,9.6,8.2,9067.2
04/19/2023,6.3,0.3,,7.4,6.2,8.2,7.5,7396.3
04/20/2023,13.8,2.9,,8.6,6.5,7.5,7.2,12682.8
04/21/2023,15.8,4.6,,9.9,8.2,8.1,7.5,14922.4
04/22/2023,8.6,2.3,,9.4,8.0,8.2,8.0,8782.8
04/23/2023,3.2,-0.3,,8.6,7.3,8.1,7.7,8360.1
04/24/2023,7.2,-1.0,,9.0,6.4,7.7,7.2,21216.5
04/25/2023,6.2,-2.1,,8.2,6.3,7.7,7.2,13792.7
04/26/2023,6.4,-1.6,,8.1,6.3,7.4,7.0,10145.8
04/27/2023,16.1,-2.7,,8.0,5.8,7.3,6.8,8998.6
04/28/2023,17.2,1.1,,10.2,6.7,7.7,7.0,18937.8
04/29/2023,13.3,5.2,,9.8,8.6,8.2,7.7,6016.4
04/30/2023,7.7,3.4,,9.4,8.2,8.2,8.0,9495.3
05/01/2023,5.4,-0.0,,8.8,6.7,8.1,7.7,5891.7
05/02/2023,4.9,0.7,,6.7,6.0,7.7,6.9,7286.3
05/03/2023,9.6,2.2,,8.4,6.3,7.1,6.8,12958.0
05/04/2023,14.3,-1.9,,,,7.7,6.9,16512.1
05/05/2023,14.9,7.0,,,,8.0,7.7,5096.5
05/06/2023,21.6,11.7,,11.1,8.8,8.6,8.0,11189.4
05/07/2023,15.0,8.2,,11.5,10.2,9.4,8.6,7611.4
05/08/2023,17.6,3.8,,,,9.8,9.3,17593.2
05/09/2023,19.4,1.5,,21.9,16.7,10.3,9.6,23831.1
05/10/2023,22.9,3.3,,23.1,17.9,10.9,10.1,24238.5
05/11/2023,,,,,,,,
05/12/2023,26.3,9.8,0.00,16.3,13.1,12.3,11.7,17235.0
05/13/2023,23.8,8.6,0.00,16.6,13.5,12.7,12.1,23695.8
05/14/2023,15.9,2.4,0.00,15.4,13.4,12.8,12.3,13290.5
05/15/2023,21.2,-1.1,0.00,15.8,11.3,12.5,11.7,26333.7
05/16/2023,19.6,5.9,0.00,15.3,12.8,12.5,12.1,21131.6
05/17/2023,10.7,0.3,0.00,15.0,11.8,12.5,11.9,24184.1
05/18/2023,19.8,1.9,0.00,14.9,11.6,12.3,11.7,18776.3
05/19/2023,18.5,8.2,4.83,14.9,12.8,12.4,12.0,12504.0
05/20/2023,18.5,6.1,3.30,15.5,12.4,12.4,12.0,17297.1
05/21/2023,23.4,7.8,0.00,16.0,12.5,12.8,12.1,18731.1
05/22/2023,24.1,4.9,0.00,17.3,12.8,13.2,12.4,22439.4
05/23/2023,27.0,9.2,0.00,18.0,13.9,13.8,13.0,21806.7
05/24/2023,15.5,6.5,0.00,17.8,14.7,14.1,13.5,24398.7
05/25/2023,14.4,0.7,0.00,17.2,13.4,14.1,13.4,26063.3
05/26/2023,20.9,0.0,0.00,17.8,13.2,13.9,13.3,26942.9
05/27/2023,23.3,1.7,0.00,18.3,13.5,14.1,13.4,26635.0
05/28/2023,24.8,3.9,0.00,18.8,14.3,14.5,13.7,26238.9
05/29/2023,27.6,4.4,0.00,19.5,14.8,14.9,14.1,26869.3
05/30/2023,31.1,8.0,0.00,20.3,15.7,15.4,14.6,24954.4
05/31/2023,32.7,13.2,7.87,19.7,16.9,15.8,15.2,12978.9
06/01/2023,30.2,11.5,0.00,21.9,16.6,16.4,15.4,24692.1
06/02/2023,28.7,11.2,0.00,22.2,17.5,16.9,16.1,24834.1
06/03/2023,27.8,12.4,0.00,21.5,18.3,17.2,16.6,19642.2
06/04/2023,26.6,7.4,0.00,21.7,17.4,17.2,16.5,25363.8
06/05/2023,25.0,11.4,0.00,21.9,18.1,17.4,16.7,22123.0
06/06/2023,20.1,8.1,0.00,20.8,18.1,17.5,16.9,20167.3
06/07/2023,19.5,5.3,0.00,20.7,16.7,17.3,16.5,25320.9
06/08/2023,20.6,4.7,0.00,20.9,16.4,17.0,16.3,25859.0
06/09/2023,23.6,5.1,0.00,21.1,16.7,16.9,16.3,25079.7
06/10/2023,22.8,8.8,0.00,20.1,17.6,16.9,16.6,15568.0
06/11/2023,13.4,10.2,4.32,19.0,16.2,16.8,16.1,3354.8
06/12/2023,15.8,9.2,0.00,19.3,15.2,16.1,15.5,21852.2
06/13/2023,16.7,10.3,8.89,18.1,16.2,16.0,15.6,8896.5
06/14/2023,21.2,6.9,0.00,19.8,15.3,15.9,15.2,19650.6
06/15/2023,12.0,8.2,1.02,18.5,15.8,16.1,15.5,3690.8
06/16/2023,20.1,9.0,0.00,20.1,15.3,15.9,15.0,23242.6
06/17/2023,23.7,3.6,0.00,20.4,15.4,16.1,15.4,26119.7
06/18/2023,26.6,5.6,0.00,21.0,16.0,16.4,15.7,24478.1
06/19/2023,28.4,9.8,0.00,21.4,17.0,16.8,16.1,22581.9
06/20/2023,30.5,9.9,0.00,22.7,17.6,17.3,16.6,26426.2
06/21/2023,31.2,14.8,0.00,23.6,19.0,18.0,17.2,26204.2
06/22/2023,29.6,11.7,0.00,22.9,19.2,18.2,17.7,22479.9
06/23/2023,28.4,15.8,0.00,23.4,20.1,18.5,18.0,20591.8
06/24/2023,30.1,11.4,0.00,24.1,19.7,18.8,18.2,24273.5
06/25/2023,27.2,14.5,74.17,32.9,20.6,,,7534.4
06/26/2023,22.6,14.2,0.00,36.4,21.5,,,11362.2
06/27/2023,19.5,10.7,0.00,28.6,21.5,18.9,18.4,17367.9
06/28/2023,24.3,8.1,0.00,40.4,25.9,18.7,18.0,20046.2
06/29/2023,27.2,13.2,0.00,53.8,36.2,18.6,18.2,10507.4
06/30/2023,29.1,14.8,0.00,59.4,42.5,19.3,18.4,25051.2
07/01/2023,30.9,14.2,0.00,60.5,35.0,19.8,19.1,21217.4
07/02/2023,25.9,13.5,0.00,53.2,34.5,20.0,19.4,23301.6
07/03/2023,27.1,13.3,0.00,37.6,31.6,20.3,19.6,24150.0
07/04/2023,33.9,11.8,2.79,34.4,28.2,20.4,19.9,20713.2
07/05/2023,32.0,18.1,2.79,33.7,28.6,20.9,20.1,20912.4
07/06/2023,23.0,11.6,1.27,33.5,29.4,21.1,20.6,21266.3
07/07/2023,23.3,9.6,0.00,35.4,21.4,21.1,20.2,25442.5
07/08/2023,24.4,12.7,0.00,,,20.8,20.1,18625.7
07/09/2023,25.1,11.0,0.00,,,20.5,19.9,23336.5
07/10/2023,31.3,17.5,0.00,,,20.6,20.1,22692.9
07/11/2023,24.0,10.0,0.25,,,20.7,20.3,20469.0
07/12/2023,22.1,10.4,0.00,,,20.7,20.0,11989.3
07/13/2023,23.9,9.6,0.00,,,20.2,19.6,24359.7
07/14/2023,29.6,10.8,0.00,,,20.2,19.7,17812.9
07/15/2023,27.5,16.7,1.52,34.8,25.8,20.5,20.0,19640.0
07/16/2023,25.3,14.8,2.03,38.9,22.7,20.6,20.1,18595.8
07/17/2023,23.7,13.9,0.00,23.7,20.3,20.5,19.9,24256.9
07/18/2023,25.3,9.6,0.00,23.5,20.7,20.5,19.8,22288.6
07/19/2023,28.0,10.7,1.78,27.3,20.6,20.4,19.9,20422.6
07/20/2023,24.0,16.1,5.08,,,20.4,20.0,13037.9
07/21/2023,25.6,13.8,0.00,,,20.5,19.9,23758.5
07/22/2023,27.4,10.4,0.00,61.1,40.7,20.6,20.0,22409.0
07/23/2023,27.2,13.0,0.00,69.0,46.5,20.6,20.1,18857.7
07/24/2023,27.0,12.6,0.00,147.1,50.5,20.6,20.2,20782.6
07/25/2023,29.1,12.8,0.00,554.7,-273.2,20.8,20.2,22238.0
07/26/2023,27.2,18.1,9.40,,,21.0,20.6,6218.1
07/27/2023,31.3,16.4,0.00,,,21.1,20.4,19461.0
07/28/2023,28.8,17.8,1.02,,,21.6,21.0,19814.7
07/29/2023,24.9,16.6,0.76,33.8,29.4,21.8,21.3,23009.5
07/30/2023,25.4,8.7,0.00,32.3,27.3,21.7,20.9,24180.1
07/31/2023,25.8,12.0,0.00,31.9,27.4,21.3,20.7,19044.7
08/01/2023,27.2,11.5,0.00,32.3,27.5,21.1,20.6,15709.4
08/02/2023,27.5,13.2,0.76,,,20.9,20.4,10110.6
08/03/2023,32.0,13.8,14.99,,,20.7,20.1,20823.1
08/04/2023,24.5,14.4,0.00,,,20.9,20.4,22355.6
08/05/2023,26.6,12.1,0.00,29.6,22.5,20.9,20.3,21789.2
08/06/2023,24.0,10.1,0.00,28.6,25.2,20.9,20.3,11470.9
08/07/2023,25.3,10.8,0.00,38.5,24.3,20.4,19.9,20914.1
08/08/2023,28.6,11.9,0.00,32.1,26.4,20.6,20.1,22252.4
08/09/2023,30.2,14.0,0.00,,,20.8,20.2,20935.3
08/10/2023,26.4,14.1,0.00,,,20.9,20.5,20208.4
08/11/2023,22.9,7.3,8.89,75.1,-273.2,20.9,20.2,8259.2
08/12/2023,23.1,16.0,0.00,65.8,22.6,20.2,19.9,20021.9
08/13/2023,19.9,10.7,0.00,63.8,54.4,20.3,19.9,8809.4
08/14/2023,23.0,10.1,4.83,,,19.9,19.2,10004.8
08/15/2023,23.7,13.1,0.51,,,19.6,19.1,21031.0
08/16/2023,28.8,14.2,0.00,,,19.8,19.2,19410.4
08/17/2023,23.7,16.3,11.43,,,19.9,19.6,9115.3
08/18/2023,21.9,12.4,0.51,21.3,18.2,19.8,19.1,22285.7
08/19/2023,28.2,10.7,0.00,22.1,17.9,19.5,18.9,20575.1
08/20/2023,29.1,18.1,0.00,23.5,20.4,20.3,19.4,19246.2
08/21/2023,24.6,12.1,0.00,22.5,20.1,20.3,19.9,15133.0
08/22/2023,19.6,15.3,0.51,21.5,20.1,20.2,19.8,5822.2
08/23/2023,21.7,16.9,0.25,21.0,19.8,19.8,19.4,3913.0
08/24/2023,24.5,18.1,0.00,21.6,20.3,19.6,19.4,5214.7
08/25/2023,26.1,16.4,0.00,23.3,20.3,19.8,19.4,14486.2
08/26/2023,20.7,9.7,0.00,52.1,21.6,19.9,19.6,11857.5
08/27/2023,21.6,4.7,0.00,27.0,22.1,19.8,18.9,21601.3
08/28/2023,25.4,5.3,0.00,28.1,22.1,19.2,18.6,19919.7
08/29/2023,20.6,12.8,6.86,,,19.1,18.8,4535.3
08/30/2023,17.2,7.0,0.00,,,18.9,18.2,21071.6
08/31/2023,22.9,3.7,0.00,,,18.4,17.6,20667.6
09/01/2023,27.3,9.5,0.00,,,18.2,17.7,19759.6
09/02/2023,27.0,17.9,0.00,,,18.5,18.2,12798.2
09/03/2023,31.3,19.8,0.00,,,19.1,18.5,16907.8
09/04/2023,33.6,21.2,0.00,,,19.8,19.1,19590.0
09/05/2023,34.5,21.3,0.00,,,20.4,19.8,17055.7
09/06/2023,25.5,18.0,81.00,,,20.6,20.4,2311.3
09/07/2023,18.2,14.2,0.25,26.0,23.1,20.4,19.7,4801.5
09/08/2023,17.7,8.2,0.00,23.8,22.1,19.7,19.1,13363.1
09/09/2023,20.3,4.2,0.00,23.8,19.6,19.1,18.3,19339.4
09/10/2023,19.6,5.7,0.00,22.3,19.8,18.5,17.9,6771.9
09/11/2023,17.0,14.1,8.13,21.9,21.0,18.0,17.8,3065.4
09/12/2023,14.9,11.2,6.10,21.5,20.8,17.9,17.5,3836.6
09/13/2023,16.4,6.3,1.78,79.6,19.9,17.5,17.1,16792.4
09/14/2023,20.6,4.4,0.00,59.5,27.1,17.4,16.7,12633.0
09/15/2023,23.9,6.3,0.00,,,16.9,16.3,17503.0
09/16/2023,24.6,12.3,0.00,33.4,25.1,17.2,16.8,13116.3
09/17/2023,18.0,10.5,0.00,,,17.3,17.0,13501.1
09/18/2023,16.4,5.7,0.00,26.6,24.5,17.3,17.0,10456.9
09/19/2023,20.9,2.9,0.00,64.2,24.6,17.1,16.3,16904.2
09/20/2023,25.3,12.7,0.00,,,17.0,16.5,12150.8
09/21/2023,27.2,11.1,0.00,,,17.2,16.8,13046.3
09/22/2023,29.1,11.1,0.00,,,17.5,17.0,12624.4
09/23/2023,25.2,12.8,0.00,,,17.7,17.3,16251.3
09/24/2023,24.2,7.6,0.00,,,17.7,17.2,15478.5
09/25/2023,24.6,9.9,0.00,41.3,19.0,17.5,17.1,11019.5
09/26/2023,19.7,13.9,0.76,34.5,32.7,17.5,17.3,5000.0
09/27/2023,20.3,14.0,0.00,,,17.4,17.2,8485.1
09/28/2023,23.0,12.6,0.00,,,17.3,17.0,12687.0
09/29/2023,20.8,7.5,0.00,,,17.3,16.9,12463.0
09/30/2023,25.8,9.9,0.00,,,17.1,16.8,11262.2
10/01/2023,27.5,13.9,21.59,,,17.5,17.0,7782.5
10/02/2023,29.9,14.4,0.00,,,17.8,17.4,14390.9
10/03/2023,29.5,13.6,0.00,,,18.0,17.5,14449.8
10/04/2023,26.2,17.8,0.00,21.1,19.8,18.0,17.8,6840.3
10/05/2023,21.5,13.2,0.25,21.0,20.1,18.0,17.9,7225.3
10/06/2023,16.1,7.9,3.30,,,17.9,17.2,10703.1
10/07/2023,10.6,7.0,8.64,,,17.2,16.1,5554.3
10/08/2023,10.9,5.9,0.00,,,16.1,15.0,9978.8
10/09/2023,8.4,5.7,3.81,,,15.0,14.1,4224.7
10/10/2023,10.2,6.2,4.83,,,14.1,13.6,5470.5
10/11/2023,14.8,4.9,0.25,23.8,20.9,13.7,13.4,10855.8
10/12/2023,13.3,0.6,0.00,32.6,19.0,13.7,13.2,12040.2
10/13/2023,11.2,5.3,3.30,30.5,25.2,13.4,13.1,2333.6
10/14/2023,12.2,4.9,0.00,27.9,24.5,13.1,12.9,5513.0
10/15/2023,10.7,8.1,0.00,,,12.9,12.7,4809.1
10/16/2023,9.8,5.6,0.00,20.8,14.1,12.7,12.4,3411.8
10/17/2023,10.8,6.5,0.00,14.8,13.8,12.4,12.2,3846.7
10/18/2023,18.7,5.5,0.00,,,12.3,12.1,7399.5
10/19/2023,13.9,10.2,3.81,,,12.6,12.3,1707.4
10/20/2023,11.6,7.1,4.57,,,12.6,12.5,1154.0
10/21/2023,8.2,6.4,0.00,61.9,13.1,12.5,12.0,4529.8
10/22/2023,8.1,-1.3,0.00,,,12.0,11.6,4955.1
10/23/2023,8.7,-2.2,2.79,,,11.6,10.7,3012.4
10/24/2023,19.2,8.4,30.99,25.4,13.9,11.2,10.7,2111.3
10/25/2023,16.4,11.5,3.30,27.5,14.1,12.0,11.2,1685.8
10/26/2023,17.1,11.8,11.43,15.9,14.7,12.6,12.0,1016.0
10/27/2023,20.4,9.5,13.97,22.4,15.9,13.3,12.5,2299.3
10/28/2023,9.7,3.7,0.25,,,13.4,12.6,4905.8
10/29/2023,5.6,1.1,3.81,,,12.6,11.7,2085.4
10/30/2023,4.8,-0.5,1.78,,,11.7,10.6,4149.2
10/31/2023,6.4,-2.8,0.00,,,10.6,9.8,8530.5
11/01/2023,5.0,-2.0,0.00,,,9.8,9.1,6010.2
11/02/2023,9.8,-0.6,0.00,,,9.1,8.6,6065.7
11/03/2023,11.5,4.6,0.00,,,9.0,8.7,3644.8
11/04/2023,9.9,-2.7,0.00,,,9.0,8.7,10041.3
11/05/2023,8.9,-3.2,0.25,,,8.8,8.3,1774.5
11/06/2023,16.0,7.2,2.29,,,8.8,8.3,1981.8

Variable Ids:
  atmp_max:      Max Air Temperature [1.5m] (C)
  atmp_min:      Min Air Temperature [1.5m] (C)
  pcpn:          Precipitation (mm)
  soil1_max:     Max Soil Temperature [10cm] (C)
  soil1_min:     Min Soil Temperature [10cm] (C)
  soil_50cm_max: Max Soil Temperature [50cm] (C)
  soil_50cm_min: Min Soil Temperature [50cm] (C)
  srad:          Total Solar Flux (kJ/m^2)


=========================================================================
Data provided by the Michigan Automated Weather Network (MAWN) 
and Enviro-weather Program.

Please direct bug reports, comments, and suggestions to the following
email address: eweather@msu.edu
